Statement,Label
Says Rick Santorum supported (Arlen) Specter over conservative candidates twice.,TRUE
Fiorinas plan would mean slashing Social Security and Medicare.,FALSE
"Says neither President Barack Obama nor Mexico President Felipe Calderon have been on the border to see whats happening to the citizens of Mexico, and for that matter the citizens of Texas.",TRUE
Says our national debt is greater than our gross domestic product.,TRUE
"Members of Congress specifically exempted themselves from many of the laws they have passed, such as being exempt from any fear of prosecution for sexual harassment ... (and) from the healthcare reform.",FALSE
Ten years ago the Austin Water Utility used a total of 240.3 million gallons. Every summer since then our peak day of water use has been lower.,TRUE
"First, he said he would take all of our troops out in six months, and now he acknowledges it would take a year.",TRUE
A law that mandates fingerprinting for gun purchasers is a requirement thats reduced gun crimes in the five states where its the law.,FALSE
One generation ago we led the world in college graduation. Were 16th today.,TRUE
"The labor force participation rate -- the share of the potential workforce that is actually working or looking for work-- currently stands below 63%, the lowest level since the 1970s.",TRUE
Many types of fish and shellfish from waters across the state are labeled unsafe to eat.,TRUE
The incandescent light bulb has no effect whatever on the planet.,FALSE
"Ten times, no Republican candidate for president had enough delegates to claim the nomination before the partys convention, and seven of those times somebody who was not the leader of delegates was selected as the nominee of the party.",TRUE
"The president's plan, even after the end of its withdrawal timeline is reached, will leave in place up to 50,000 U.S. troops.",FALSE
Says Texas does not regulate the appearance of some kinds of imitation firearms sold in Texas.,TRUE
Says Donald Trump was a Democrat longer in the last decade than he was a Republican.,TRUE
"Says that when adjusted for inflation and population growth, state general revenue spending has decreased 10.7 percent on his watch.",TRUE
One out of 10 minimum-wage workers in the U.S. live in Texas.,TRUE
Laurie Monnes Anderson voted to let violent criminals out of jail early.,TRUE
"Republicans would give seniors a (Medicare) voucher that limits whats covered, costing seniors as much as $6,400 more a year.",TRUE
Donald Trump is appealing as much to Democrats as he is to Republicans.,FALSE
"For people in the top 1 percent for income, your effective tax burden is in the low 20s, the lowest its been in decades and decades and decades -- lower than somebody who might make substantially less money.",TRUE
"Ninety-five percent of Oregonians now have health insurance coverage, tens of thousands for the very first time.",TRUE
Former business partner Robert Gay says: The man who helped save my daughter was Mitt Romney.,TRUE
"The sales tax increase, if approved, will cost taxpayers up to $300 million per year, in perpetuity, to finance a rail system for the City of Tampa.",FALSE
"Among the developed nations, we are the least economically and socially mobile country in the world.",TRUE
"Bill Nelson voted for a ban on millions of commonly owned firearms, which included many popular hunting and target rifles.",FALSE
"Says that in his book, Rick Perry said that Social Security is unconstitutional.",TRUE
"More lives have been lost because of the war with the drug cartels in Juarez alone, just a few blocks from the United States of America, than have been lost in the war in Afghanistan.",FALSE
"A gas tax holiday is a gimmick that ""every economist says will just go into the pockets of the oil companies.""",TRUE
Marco Rubio thinks that government shouldn't be in the health care business at all.,FALSE
Swaziland has the highest rate of HIV infection in the world.,TRUE
Gov. Bob McDonnell launched a raid on public education to pay for roads.,TRUE
"During the Civil War, more than 300,000 Ohioans served in the Union Army -- more per capita than any other state.",TRUE
"The national debt ""has gone up by $1,729,000,000 during the Isner v. Mahut match.""",TRUE
"Says that Mitt Romneys response to the crisis in the auto industry was, Let Detroit go bankrupt.",TRUE
"Ninety-six percent of the last session, (U.S. Rep. Henry Cuellar) voted with Nancy Pelosi.",TRUE
Multnomah County has faced 11 straight years of cuts,TRUE
On sequestration,FALSE
I have now put out all of my emails.,TRUE
Says the city of Portland has one manager for every six front-line workers.,TRUE
Georgia ranks 49th for women serving in elected state and federal offices.,TRUE
We live in the most incarcerated country in the world.,TRUE
Studies have consistently failed to establish the existence of a link between the harshness of a countrys drug laws and its levels of drug use.,TRUE
"Says President Barack Obama neversaid, No boots on the ground in Syria.",FALSE
Wisconsins Supreme Court justices are deciding fewer opinions in civil and criminal cases than they used to.,FALSE
President Obamas health care law says when you sell your house now you have to pay a 3.8 percent tax.,FALSE
Six justices on the U.S. Supreme Court have been confirmed in presidential election years since 1912.,TRUE
Sen. Obama has never taken on his party leaders on a single major issue.,TRUE
Says President Obamas grandmother in Kenya said he was born in Kenya and she was there and witnessed the birth.,FALSE
We have more people working in the state of New Jersey today than weve ever had in our history.,FALSE
"The first time he ever voted as a Democrat was here in Florida in 2008. He only voted four times in his life, and he's asking Floridians to come out and vote for him.",TRUE
Judithanne McLauchlan was part of a group that supports imposing a state income tax on Floridians.,FALSE
The Earth is not warming.,FALSE
"When I served as City Commissioner, we made great strides we successfully fought for, and won, adding women and people of color to the Fire Bureau.",TRUE
"Says the federal government is spending $765,828 to subsidize pancakes for yuppies in Washington.",TRUE
"The man who was in charge of the investigation of Hillary Clinton accepted essentially from Hillary Clinton $675,000 that went to his wife.",FALSE
Over 97 percent of the scientific community believe that humans are contributing to climate change.,TRUE
The Republican Party has the worst reputation in American polling of any political party in history.,TRUE
Nevada is still a state that is 80 percent white voters.,FALSE
There are currently delays of up to six months in the processing of DNA evidence at the state run crime lab.,TRUE
"We have lost 600,000 jobs over the period of the last 10 years. Only Michigan and California have done worse.",TRUE
"We have an 80 percent graduation rate in high school after spending more per student than any country in the world other than Liechtenstein, I think, or Luxembourg and a couple other small countries.",TRUE
"The health care bill will subsidize families of four that make more than $80,000 a year.",TRUE
"Says an estimate that Texas will face an $18 billion budget gap is a number that somebody just reached up in the air and grabbed.""",FALSE
The health care law imposes a federal mandate requiring middle-class Americans to buy health insurance whether they can afford it or not.,FALSE
"The most private question on this years form asks for an individuals race, and that question has been asked by every census since the 1790 census conducted under then-President George Washington.",TRUE
On whether he would run for U.S. Senate in 2012.,FALSE
Says opposing the Paycheck Fairness Act is part of the Koch brothers agenda.,TRUE
Says he never said he wanted to move Social Security back to the states.,FALSE
McCain called for less regulation21 times just this year.,TRUE
"This past (legislative) session, we passed out of the Legislature a resolution requiring Congress to pass a balanced-budget amendment to the (U.S.) Constitution.",TRUE
Our tax rates are lower now than they were under Ronald Reagan. Theyre much lower than they were under Dwight Eisenhower.,TRUE
"Thirty-seven percent of Central Falls retired police officers and firefighters are out on disability pensions; in most municipalities, about 5 percent of retirees collect disability pensions.",FALSE
"In 2008, 33.2 percent of those who voted early on the last Sunday before Election Day were African-American, while 23.6 percent were Hispanic.",TRUE
Theres a 1.5 percent to 2 percent overhead in Medicare. The insurance companies have a 20 percent to 30 percent overhead.,TRUE
"47 - New provisions ObamaCare charges the IRS with implementing, according to the Government Accountability Office.",TRUE
"Josh Mandel used to be pro-choice, now hes anti-choice. He used to be sympathetic towards gay and lesbians and now hes [not].",TRUE
Brewpubs cant sell growlers of their beer to customers.,TRUE
Did U know? Block Island Wind Farm would mean 40% est. drop in BI electric rates.,TRUE
"Obamacare-caused paperwork will annually absorb 190 million hours or more--and Mount Rushmore could be built 1,547 times over with the paperwork.",FALSE
Fifty percent of our students who enter higher education need to take remedial courses because they are not prepared for college-level work.,FALSE
"We have over 300,000,000 weapons, firearms in this country. Thats almost as big as the population.",TRUE
Both Cruz andRubio are missing the vast majority of their votes.,FALSE
The five Taliban detainees being released from Guantanamo in exchange for captured Army Sgt. Bowe Bergdahl are the hardest of the hard-core. These are the highest high-risk people.,TRUE
Says Israel Prime Minister Benjamin Netanyahu didnt change his position on a two-state solution.,FALSE
Says women who need a sonogram in the eighth to 10th week of pregnancy have to get a transvaginal sonogram.,TRUE
Theres still about $400 billion or $500 billion of the stimulus plan that has not been spent. Why dont we stop it.,FALSE
Says Alex Sink supported a $5.2 billion increase in Floridas debt.,FALSE
"Of the topfive cities for staged automobile accidents, three are in Florida. We rank No. 1 in the country in staged auto accidents.",TRUE
"Frank Guinta voted to make middle class taxpayers pay over a $1,000 more a year in taxes.",FALSE
"For years now, we have spent more money than we have taken in.",TRUE
Senate Democrats who left the state for weeks to delay a vote on union bargaining power exercised a Wisconsin filibuster provided by the states constitution.,FALSE
The Pink Pony club in DeKalb County has never been cited for any violation of an ordinance or state law.,TRUE
"Since 2008, Gwinnett Countys population has grown 15 percent, while the county government staff has increased only 1 percent.",TRUE
Harry Reid was against (the nuclear option) before he was for it. Mitch McConnell was for it before he was against it. President Obama was against it before he was for it.,TRUE
North Korea is telling its people that their mens national team is in the World Cup final.,FALSE
Says David Jolly refused to cut spending for a national greenhouse in D.C.,TRUE
Says David Dewhurst went out for drinks during Senate debate on abortion bill.,TRUE
"The CDC issued a report commissioned by President Obama just earlier this year, and it found some very inconvenient facts. Armed citizens are less likely harmed by attackers. Effectiveness of gun control laws is mixed. Gun buybacks dont work.",TRUE
The Walton family of Walmart ... This one family owns more wealth than the bottom 40 percent of the American people.,TRUE
"Cuccinelli wants to make all abortion illegal, even in cases of rape and incest, even to protect a womans health.",FALSE
"Says Rand Paul thinks drug-dealing, theft, burglary and prostitution should be decriminalized.",FALSE
"By the time you drink your coffee, an elephant is killed for its ivory tusks.",TRUE
The overwhelming amount of the money that were raisingis not going to Hillary (Clinton) to run for president. ...Its going to the congressmen and senators to try to take back Congress.,TRUE
"When Sarah Palin was in government, Barack Obama was a community organizer.",FALSE
Says his 9-9-9 tax reform plan is not regressive.,FALSE
About half the people who would qualify for Medicaid expansion in Florida can buy a health care plan for $30 a month on the federal health care exchange.,TRUE
"Until the new Iran deal, China and Russia have never voted with us at the U.N. on any sanctions on Iran in the past.",FALSE
"Insurers delayed an Illinois man's treatment, and he died because of it.",FALSE
"Says Hillary Clinton supported North American Free Trade Agreement), and she supported Chinas entrance into the World Trade Organization. She supported the job-killing trade deal with South Korea. She supported the Trans-Pacific Partnership.",TRUE
"Says there are Ohio Turnpike workers getting paid $66,000 a year to collect tolls that machines might collect.",TRUE
Fox changed around their poll eligibility criteria on the day they announced who is in and out of their debate.,TRUE
"Since being elected, (Tom Barrett) has dumped 8.2 billion gallons of raw sewage into Lake Michigan.",FALSE
"An audit shows there are 6.5 million people who have active Social Security numbers who are 112 years of age or older,",TRUE
"Both China and Japan have surpassed us, with Japanese cars now getting an average of 45 miles to the gallon.",TRUE
This administration is slashing the Navy to pay for more Obamacare.,FALSE
"Since President Obama took office, our federal spending has increased by nearly 30 percent and our national debt has increased by almost 50 percent.",TRUE
McCain will give more tax breaks to big oil.,FALSE
"Since President Obama took full control of Washington, every day, 13,000 more people have been put on food stamps.",TRUE
The election bill allows persons to correct an absentee ballot if they did not sign it and requires an extra two hours a day for early voting. Everything else in this bill is discretionary.,TRUE
"Says President Barack Obama will not utter the words radical Islamic terrorism and as matter of policy, nobody in the administration will say the words radical Islamic terrorism.",TRUE
More than 64 percent of minimum-wage earners are women.,TRUE
President Barack Obama deserves to be called the most successful food stamp president in American history because 47 million Americans are on food stamps.,TRUE
"Says Maggie Hassan pays zero property taxes on her $500,000 home.",FALSE
Under the Obama plan . . . all the health care in this country is eventually going to be run by the government.,FALSE
Says Obama called Medicaid broken four years ago.,TRUE
"In the U.S. agreement with the Cuban government, no commitment was made to allowing the establishment of political parties or to even begin the semblance of a transition to a democracy.",TRUE
"Ryan Sittons company accepted over $650,000 in Obama stimulus dollars.",FALSE
"For four days in Denver, the Democrats were afraid to use the words 'Islamic terrorism.'",FALSE
"A former Clinton administration official and other economists agree that if you keep extending these temporary unemployment benefits, youre just going to extend joblessness even more.",TRUE
"In the past decade, K-12 funding has grown six times faster than the rate of enrollment.",TRUE
Cities like Seattle have decided to ban food carts.,FALSE
Creating 25 jobs in Umatilla County has the same impact as 500 jobs in the metro region.,TRUE
"Will (HB2)threaten federal funding for public schools under Title IX? No, according to a federal court which has looked at a similar issue.",TRUE
"Some of the things that (Megyn Kelly) said, I didnt say.",FALSE
Says an amendment specifying when military members may use deadly force does nothing to change existing rules of engagement for American service members.,TRUE
Sometimes I was the only no vote on the entire board.,TRUE
"Monica Wehby and Jason Conger are causing devastating consequences for nearly 23,000 Oregonians looking for work.",FALSE
"After the U.S.-led military alliance ejected Saddam Husseins forces from Kuwait in 1991, the Kuwaitis never paid us.",FALSE
The total (state) payroll has gone down. The total amount of the number of workers in the state has gone down. I like the fact that the bulk of that is just by retirements.,TRUE
Says the estate tax is a threat to family farms.,FALSE
We can fix our roads without raising taxes.,FALSE
Says Michelle Obama waved red communist flags on her trip to China.,FALSE
Only 14 percent of Catholics agree with the Vaticans position that abortion should be illegal.,TRUE
Says Donald Trump is against minimum wage.,FALSE
Less than 1 percent of 1 percent of the American population has given an amount over $200 to a federal political campaign.,FALSE
Obama couldn't have afforded his home without Rezko's help.,FALSE
Obama Skips Out On Condemning Left-Wing Attacks On Gen. Petraeus Despite Casting Other 'Important Votes' Earlier And Later In The Day.,TRUE
Americas least-trusted news sources are also its most popular.,TRUE
"Among the nations 51 largest metropolitan areas, Milwaukee is the only one where the poverty rate is more than four times greater in the city than it is in the suburbs.",TRUE
Only three in 10 Texas doctors are currently accepting new Medicaid patients.,FALSE
"Obama's first call (as president) to any head of state was to Mahmoud Abbas, leader of Fatah party in the Palestinian territory.",TRUE
"The Clintons now charge the Secret Service $10,000 monthly rent for the use of (a) Secret Service residence and that rent is just about equal to their mortgage payment.",FALSE
Says an appointed board created under Obamacare will have the ability to come between you and your doctor in determining the best treatment options for you!,FALSE
"Says that over the past 20 years, Texas public school spending rose 142 percent and per-pupil spending more than tripled when adjusted for inflation.",FALSE
David Cicilline is the 5th most liberal person in the House of Representatives.,FALSE
"Says U.S. Senate Democrats have gone without any budget at all for more than 1,000 days.",TRUE
"Saysthe State Department has had half a year to respond to a Benghazi document request, yet I have not gotten a single, solitary scrap of paper.",FALSE
"Republican leaders said ""no"" to ""tax cuts for 95% of working Americans.""",FALSE
We confer more PhDs each year than any other university in America except Berkeley.,FALSE
The Obama administration raised discretionary spending by 24 percent from President George W. Bushs last full-year budget and will run up more debt by October than Bush did in eight years.,TRUE
"200,000 students attempt suicide every year on college campuses.",TRUE
"For the first time in eight years, our budget also increases funding for persons with disabilities by $36 million to help more disabled people receive community-based services.",TRUE
Taking all the money of the top 1 percent wouldnt keep Medicare going for three years.,FALSE
The majority of (the American people) voted for a Democratic House.,TRUE
We have the highest corporate tax rate in the world. Its 35 percent.,TRUE
Newt balanced the federal budget.,TRUE
"Says Donald Trump was forced to file for bankruptcy not once, not twice, four times.",TRUE
"Says that in his first 17 months as president, the United States doubled its world-leading $500 million a year commitment to fighting global AIDS.",TRUE
The cost of fire in Rhode Island is anywhere from 33 percent to 100 percent more expensive than anywhere else we could find.,TRUE
Iranian mullahs took American hostages and they held the American hostages for 444 days. ...The one hour in which they released them was the one hour in which Ronald Reagan was taking the Oath of Office ,FALSE
Mayor White has major stake in Barnett Shale production company.,FALSE
"Rep. Jim Renaccis plan to end Medicare also puts nursing home care for 3,000 seniors in the district in immediate jeopardy.",FALSE
"When we passed (the stand your ground law), we said it portends horrific events when peoples lives were put into these situations.",TRUE
The federal government has made investments in science and technology inventing the products that led to the creation of Google.,TRUE
Weve seen more anti-womens choice bills introduced in the first half of this session than weve seen in the last three General Assemblies.,TRUE
"Says his administration put more border patrol agents on the U.S.-Mexico border than at any time in history, and the flow of undocumented workers across the border is actually lower than its been in 40 years.",TRUE
"On Syria, alot of the allies signed on. At the last minute, Obama backed off.",FALSE
"Already this calendar year, since January 1, we have had more than 20,000 people come across the border, apprehended, unauthorized.",TRUE
Jim Renacci tried to avoid paying taxes on nearly $14 million that he made.,TRUE
"Barack Obama accepted $200,000 from executives and employees of oil companies.",TRUE
"In an interview with the Chicago TribunesEditorial Board, Comptroller Leslie Munger says that in order to balance a budget, the state would have to cut social services completely.",FALSE
"Iowa, for good reason, for constitutional reasons, for reasons related to the Lord, should be the first caucus and primary.",FALSE
The unemployment rate among blacks in Texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in Texas since 2000.,TRUE
Obamacare could cause 20 million people to lose their current coverage.,FALSE
"Children are crossing the border because President Barack Obama said if you come, youre going to be able to stay, because were not going to enforce the law.",FALSE
Says U.S. Rep. Tammy Baldwin is backing President Barack Obamas plan to pass a $1.5 trillion tax increase.,FALSE
"Over the past decade, the big five oil companies --- BP, Chevron, ConocoPhillips, ExxonMobil and Shell -- made a total profit of nearly $1 trillion.",TRUE
"When Mitt Romney was governor, the fact is that the average income for a family in Massachusetts went up by $5,500.",TRUE
Twenty million Americans are out of work.,TRUE
Net immigration from Mexico last year was zero. Fact-check me.,TRUE
"The Republican plan for tax cuts is to give each millionaire -- the top 1 percent of income in this country -- $83,347 a year in tax cuts.",TRUE
"A proposed revenue smart cap gives Floridians a voice, requiring a 60 percent vote by citizens in order to impose a new tax, fee, license, fine, charge or assessment.",FALSE
"Eighty-five percent of every dollar donated to the Clinton Foundation ended up either with the Clintons or with their staff to pay for travel, salaries, and benefits. Fifteen cents of every dollar actually went to some charitable beneficiary.",FALSE
Fourteen million Americans mortgages are greater than the value of their homes.,TRUE
The U.S. Postal Service doesnt run on your tax dollars. Its funded solely by stamps and postage.,TRUE
Cheney is disagreeing with President Bush's policy. President Bush stated repeatedly to international audiences and to the country that he wanted to close Guantanamo.,TRUE
Barack Obama's nominee for 'regulatory czar' has advocated a 'Fairness Doctrine' for the Internet that would require links to opposing opinions.,TRUE
"Weve created more than 850,000 jobs, more than all the other states combined.",TRUE
There is no reason to allocate 60 percent of bridge space to satisfy two percent of all travelers.,TRUE
A United Nations working group has adopted a proposed agenda to enable member nations to disarm civilians within their borders.,FALSE
Says she balanced a $10 billion budget shortfall without raising taxes.,FALSE
"If 20 million illegals vote, you can kiss the Second Amendment goodbye.",FALSE
Planned Parenthood has now (been) found to also illegally sell baby parts.,FALSE
Anyone can die of a toothache.,TRUE
Says Jim Frishe wanted to tax us for doing our taxes through an accountant.,TRUE
"When Republicans last controlled the presidency and Congress, the number of people on food stamps (and) the number of people in low-income housing went through the roof.",TRUE
"This year, the Austin City Council granted a small homestead property tax exemption of $5,000... applied equally to everyone. And we also granted an exemption for the elderly and the disabled members of the community.",FALSE
Perry pushed for a law that lets insurance companies raise homeowners rates without having to justify the increase.,FALSE
Jason Carter backed three of Nathan Deals budgets but accuses the governor of underfunding education.,TRUE
"Says President Obama was wrong about Muslims historical contributions to mankind, such as algebra (actually that was the ancient Babylonians), the compass (that was the Chinese), pens (the Chinese again) and medical discoveries.",FALSE
"As a congressman, Mark Neumann voted four times to increase our debt.",TRUE
On oil drilling off Floridas coast,TRUE
"If parents ""don't have health insurance that Senator Obama wants them to have (for their children), they will be fined.""",TRUE
The projected revenue from the Mayweather/Pacquiao fight is larger than the annual GDP of 29 different countries.,FALSE
Says sixty-two percent of small businesses over the last five years went under because they couldnt pay their health care bills.,FALSE
"Since (welfare reform) was signed into law, the number of families living in extreme poverty has more than doubled.",TRUE
"Theres a tax credit of $2,400 to bond [former inmates] that an employer would get for hiring a convicted felon. Theres a federal bonding program -- you can get $5,000 to $25,000 in federal money to hire a convicted felon. And theres federal grants for felons to set up their own small businesses.",FALSE
Jesus was an undocumented immigrant.,FALSE
On gay marriage,FALSE
"Ann Kuster supports the government takeover of healthcare, which robs Medicare of over $700 billion.",FALSE
(The Opportunity Scholarship Act) would be funded directly from public school budgets. So it would absolutely take money out of the public school system to transfer to private and religious schools.,TRUE
"While Rob Portman relies on his super PAC and a handful of billionaires to do his dirty work, we dont have a super PAC, and quite frankly, we dont want one that spends millions to spew out lies and distortions.",TRUE
This (Ebola) is not as bad as SARSwas in 2003.,FALSE
"A couple of debates ago, (Donald Trump) said if you dont support socialized health care, youre heartless.",FALSE
Its four or five states where the number of insurance options have narrowed under the Affordable Care Act.,FALSE
"Ethanol reduced gas prices by 89 cents per gallon in 2010, and if ethanol disappeared, gas prices could rise by as much as 92 percent.",FALSE
"The sequester wont consider whether were cutting some bloated program that has outlived its usefulness, or a vital service that Americans depend on every single day. It doesnt make those distinctions.",TRUE
Final election 2016 numbers: Trump won the popular vote.,FALSE
Says opponents of proposed Austin school district bonds say the districts debt load doubles with these new bonds.,TRUE
Says campaign contributions to her rival for a state House seat was money intended for schoolchildren.,FALSE
Says a 1915 referendum on womens right to vote went down in New Jersey. And it took the Legislature to pass it.,TRUE
Says U.S. House candidate Carlos Curbelo supported ending the Medicare guarantee.,FALSE
"The Obama administration ""was successful in rushing a massive spending bill through Congress in just two days after which it sat on the president's desk for three days, while he was away on vacation.""",FALSE
"In 1992, Barack Obama directed ""Project Vote - an arm of ACORN that also encouraged voter registration.""",FALSE
"In this country, we have a 25 percent dropout rate.",TRUE
"In the last seven years of my tenure, Texas created 1.5 million new jobs. As a matter of fact, without Texas, America would have lost 400,000 jobs.",TRUE
A report by the US General Accountability Office (GAO) in 2008 found that the disposal of Katrina wastes by AshBritt in the south resulted in the creation of contaminated sites along the Gulf Coast and two new Superfund sites in New Orleans.,FALSE
"Every 20 seconds, a child dies because they lack access to clean water and sanitation.",TRUE
"Fleeing Syria, a million children are now refugees.",TRUE
"Right now, our corrections department charges taxpayers between $30,000 and $40,000 a year per person we lock up, she said. Thats actually cheap when you compare us to the rest of the country.",TRUE
Says his Patient OPTION Act is the only Republican plan that completely repeals Obamacare and it takes the federal bureaucrat out of decisions for you.,FALSE
Says federal spending has increased 21 percent over the past three years.,TRUE
"If the government shuts down, all military personnel will continue to serve and accrue pay but will not actually be paid until appropriations are available.",TRUE
Rand Pauls speech ... on Gattaca was totally ripped off of Wikipedia.,TRUE
More astronauts have been to the moon than farmers who paid the inheritance tax in 2013.,TRUE
"Portland, Ore., has never gotten over 12 to 15 percent ridership of its public transit system in the past 12 years.",TRUE
Solar and wind energy are both cheaper than nuclear right now.,TRUE
Says New Jersey has the highest unemployment rate in the region and stagnant job growth.,TRUE
Says Hillary Clinton wonhealth care for 8 million children.,TRUE
Says abortion is the most common surgery in our country.,FALSE
Income disparities in the United States are the worst since the 1920s.,TRUE
The stimulus bill promised to keep unemployment under 8%.,FALSE
The University of Texas is starting the first medical school at a major Tier One university in the last 50 years.,TRUE
"None of the polls being conducted right now have us on the top line. None of them. Its always Trump and Clinton and then second question, third question. ... If we were included in the top line, as Johnson/Trump/Clinton, wed be at 20 percent.",FALSE
"98 percent of American families make under $250,000 a year.",TRUE
"The Clinton Foundation gives less than 10(percent in direct aid). In 2013, they raised 140 million bucks, gave $9 million to people in direct aid.",FALSE
Sen. Barbara Boxer passed only three bills in 18 years into law.,FALSE
State employees havent received a raise in five or six years.,TRUE
Says more than eight countries lead the United States in the percentage of college graduates.,TRUE
"Since the passage of the Affordable Care Act, U.S. health care spending grew at 3.9 percent for the last three years, the lowest growth rate in over 50 years.",TRUE
Sanctuary cities such as Philadelphia refuse to cooperate with the federal government in locating suspected terrorists who are in their custody and are in the country illegally.,TRUE
Georgia is one of only five states where breweries cant sell you a pint of beer to drink on premise or sell you a six-pack to go.,TRUE
"Under President Barack Obama, 8.3 (million) fewer Americans are working today than there were four years ago.",FALSE
"Under Republicans, recessions happen four times as frequently as under Democrats.",TRUE
"Teenage births cost Texas taxpayers $1.1 billion in health care, foster careand lost tax revenue in 2010 alone.",TRUE
Says she made an accurate prediction that if Barack Obama were elected it would encourage Russia to invade Ukraine.,TRUE
Today roughly half of born-again Christians arent voting. Theyre staying home.,FALSE
"Says Donald Trump, in his campaign announcement speech, also said, And many of them (Mexicans) are good people. You keep leaving that out of your quote.",TRUE
Republican Bob Donovan has run as a Republican time and again.,TRUE
Hedge fund managers and others in private equity pay much lower (tax) rates on their income than do truck drivers and teachers and nurses.,FALSE
It still had not gotten terrible on the roads by 2 to 3 p.m. Tuesday.,FALSE
We came out against Deepwater and everybody is now paying for [the project] in their electric bills.,FALSE
Americans admire Glenn Beck more than they admire the pope.,FALSE
"Due to over-incarceration in 1950, two out of three young black men were in the workforce. Today, its one out of three black men are in the workforce.",TRUE
Four (maybe five) Latinos have served on the Austin City Council.,TRUE
"I am the only person in this field who is against amnesty. Every other person in this field wants to allow people who are here illegally to be able to stay here, in one form or another.",FALSE
"Says because of his actions, Wisconsin property taxes today are lower than they were four years ago.",TRUE
Democratic candidate Jeff Greene ran for Congress as a California Republican.,TRUE
Says Gov. Rick Scotts approval ratings are up.,FALSE
Says Obama administration delay of health care laws employer mandate affects about 1 percent of the American workforce.,TRUE
Says all my grandparents immigrated to America.,FALSE
Said his mother had to fight with health insurance companies for treatment because of a pre-existing condition.,FALSE
Says Jeb Bush oversaw (an) average in-state tuition increase of 48.2 percent during his tenure.,TRUE
The entire state of Florida led the nation last year with the most prison inmates committing tax fraud.,TRUE
"Mike Pence voted against expanding the Childrens Health Insurance program, which Hillary helped to start.",TRUE
Most state employees could pay twice as much toward their health care premiums and it would still be half the national average,TRUE
Mickey Mouse was registered to vote (in Florida).,FALSE
"Very, very, very few people get a pat-down when they go through airport security.",FALSE
"In September, the Department of Business and Consumer Services enacted a sudden 39% workers compensation premium assessment by rule with little notice to the public.",FALSE
"Giving the facts: 73,000 jobs created ... since 11. Do you know how many direct jobs in the auto industry? 1,800.",TRUE
Says Hillary Clinton and Ralph Northam label police as racists.,FALSE
Most Texans aren't millionaires.,TRUE
The town of Cumberland has its highest bond rating in history.,TRUE
"Since February 2009, our economy has lost roughly 3 million private sector jobs while the federal government has grown by more than 400,000 jobs.",TRUE
I've seen (life) from the factory floor when I was working the graveyard shift ...and I'd be ankle-deep in water at the Murray Ohio bicycle plant where I was running a machine that was so loud I couldn't hear myself yell if I wanted to.,TRUE
Says Dwight Holton has never set foot in an Oregon courtroom.,FALSE
State Medicaid expansion will save our treasury $1 billion over the next eight years.,TRUE
"The U.S. unemployment rate has been massaged, its been doctored.",FALSE
"If you printed a $1 bill for the entirety of the $14.1 trillion national debt, the resulting pile of money would weigh more than 136 aircraft carriers.",TRUE
Eighty out of 82 counties in Ohio ... have an auto manufacturing facility.,TRUE
"Under Scott Walker, the Wisconsin middle class is shrinking at a faster rate than any other state in the country.",FALSE
"What we have done with the PATRIOT Act, weve given the government enormous powers. Weve given the government the right to reach deeply into peoples private lives, into their business affairs, without a court order.",TRUE
"One in five women in the military are receiving unwanted sexual contact, as are 3.3 percent of men.",TRUE
Virginia spends less per student today than we did in 2008.,TRUE
The economic impact of Atlantas 2000 Super Bowl was $292 million.,FALSE
Do you know those former Soviet Bloc countries have all moved to flat taxes?,TRUE
"More people hunt and fish in Texas in a given year than attend the... games of the Dallas Cowboys, the Dallas Mavericks, the Houston Texans and the Houston Rockets combined.",TRUE
Georgia legislation on immigration is a copycat of an Arizona immigration bill.,TRUE
A New York imam wants tohave a mosque at Ground Zero.,FALSE
One of the other inaccuracies ...is that we have raised taxes multiple times and run up the budget. Absolutely not true. One tax increase since Ive been in office. It was a quarter mill tax in the unincorporated area only.,FALSE
Some billionaires have a tax rate as low as 1 percent.,FALSE
"The profit [from automated traffic enforcement cameras] is going to the private corporations, not to the city or state.",FALSE
Our unemployment rate is now lower than it was before the financial crisis.,TRUE
"It is estimated that every $100 million spent on construction generates 3,000 new jobs.",FALSE
We have the highest corporate income tax in the world right now.,TRUE
"I used tax cuts to help create over 80,000 jobs in New Mexico.",TRUE
Says Scott Walker tried to pass a law to allow pharmacists to block womens access to birth control.,FALSE
The only time over the last 25 years when the states unemployment rate exceeded the U.S. average was when (Mary) Burke was commerce secretary.,TRUE
Were broke. We dont have any more money.,FALSE
"Again today (Ahmadinejad) made light of 9/11, and said that he's not even sure it happened and that people actually died.",TRUE
Says direct shipment of wine makes underage drinking as simple as a mouse click.,FALSE
"Under Barack Obama the last two years, the number of federal limousines for bureaucrats has increased 73 percent.",FALSE
"Obama has been sending taxpayer dollars, at least $350,000 to fund anti-Likud, anti-Netanyahu groups in Israelfor (the) election.",FALSE
When I was U.S. Attorney we wound up putting 10 percent of the state Legislature in jail during my seven years.,FALSE
Sixty percent of Americans now support legalizing marijuana.,TRUE
"Since being elected in 2002, Scott Walker has given back over $370,000 of his salary to the county.",TRUE
"Florida ""has the second-highest foreclosure rate in the nation.""",TRUE
"The religious liberty bill proposed in the Georgia House of Representatives does not specifically exclude corporations, which means they can legally claim a religious exemption.",TRUE
